user_id,book_id,rating,goodreads_book_id_x,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_book_id_y,tag_name
15036,8,4,5107,5107,3036731,360,316769177,9780316769170.0,J.D. Salinger,1951.0,The Catcher in the Rye,The Catcher in the Rye,eng,3.79,2044241,2120637,44920,109383,185520,455042,661516,709176,https://images.gr-assets.com/books/1398034300m/5107.jpg,https://images.gr-assets.com/books/1398034300s/5107.jpg,8.0,"['Classic', 'Fantasy', 'Fiction', 'Mystery']"
115,10,4,1885,1885,3060926,3455,679783261,9780679783270.0,Jane Austen,1813.0,Pride and Prejudice,Pride and Prejudice,eng,4.24,2035490,2191465,49152,54700,86485,284852,609755,1155673,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg,10.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery']"
24413,5166,3,2833172,2833172,2859278,65,399155163,9780399155160.0,Patricia Cornwell,2008.0,Scarpetta,"Scarpetta (Kay Scarpetta, #16)",en-US,3.72,21975,23986,1500,649,2026,6886,8271,6154,https://images.gr-assets.com/books/1358277265m/2833172.jpg,https://images.gr-assets.com/books/1358277265s/2833172.jpg,5166.0,"['Fiction', 'Mystery']"
35070,1,5,2767052,2767052,2792775,272,439023483,9780439023480.0,Suzanne Collins,2008.0,The Hunger Games,"The Hunger Games (The Hunger Games, #1)",eng,4.34,4780653,4942365,155254,66715,127936,560092,1481305,2706317,https://images.gr-assets.com/books/1447303603m/2767052.jpg,https://images.gr-assets.com/books/1447303603s/2767052.jpg,1.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
24439,5,3,4671,4671,245494,1356,743273567,9780743273560.0,F. Scott Fitzgerald,1925.0,The Great Gatsby,The Great Gatsby,eng,3.89,2683664,2773745,51992,86236,197621,606158,936012,947718,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg,5.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
16059,24,5,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
19868,703,2,10589,10589,3254516,134,067102423X,9780671024240.0,Stephen King,1998.0,Bag of Bones,Bag of Bones,en-US,3.87,131004,137867,3087,2377,9330,35689,46716,43755,https://images.gr-assets.com/books/1365592796m/10589.jpg,https://images.gr-assets.com/books/1365592796s/10589.jpg,703.0,"['Fantasy', 'Fiction', 'History', 'War']"
46620,98,4,5060378,5060378,6976108,209,307269981,9780307269980.0,"Stieg Larsson, Reg Keeland",2006.0,Flickan som lekte med elden,"The Girl Who Played with Fire (Millennium, #2)",eng,4.22,563994,649253,31423,4623,15781,91021,258236,279592,https://images.gr-assets.com/books/1351778881m/5060378.jpg,https://images.gr-assets.com/books/1351778881s/5060378.jpg,98.0,['Kids']
38725,4373,5,17880714,30166123,25040772,20,,,K. Bromberg,2014.0,Crashed,"Crashed (Driven, #3)",eng,4.56,32520,35153,3237,203,533,2514,7993,23910,https://images.gr-assets.com/books/1391008361m/17880714.jpg,https://images.gr-assets.com/books/1391008361s/17880714.jpg,4373.0,"['Bio-memoir', 'Fiction', 'History', 'War']"
49068,27,5,1,1,41335427,275,439785960,9780439785970.0,"J.K. Rowling, Mary GrandPré",2005.0,Harry Potter and the Half-Blood Prince,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",eng,4.54,1678823,1785676,27520,7308,21516,136333,459028,1161491,https://images.gr-assets.com/books/1361039191m/1.jpg,https://images.gr-assets.com/books/1361039191s/1.jpg,27.0,"['Bio-memoir', 'Fiction', 'History']"
37096,428,3,12127750,12127750,17115055,65,1423140605,9781423140600.0,Rick Riordan,2012.0,The Mark of Athena,"The Mark of Athena (The Heroes of Olympus, #3)",eng,4.47,277491,293586,13332,2771,4480,26318,77876,182141,https://images.gr-assets.com/books/1464201354m/12127750.jpg,https://images.gr-assets.com/books/1464201354s/12127750.jpg,428.0,"['Classic', 'Fiction']"
49590,2,4,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
8137,13,5,5470,5470,153313,995,451524934,9780451524940.0,"George Orwell, Erich Fromm, Celâl Üster",1949.0,Nineteen Eighty-Four,1984,eng,4.14,1956832,2053394,45518,41845,86425,324874,692021,908229,https://images.gr-assets.com/books/1348990566m/5470.jpg,https://images.gr-assets.com/books/1348990566s/5470.jpg,13.0,"['Classic', 'Fantasy', 'Fiction']"
17261,357,2,355697,355697,2662852,372,449213943,9780449213940.0,"Erich Maria Remarque, A.W. Wheen",1929.0,Im Westen nichts Neues,All Quiet on the Western Front,en-US,3.92,249113,265789,6947,7646,17740,55908,90874,93621,https://images.gr-assets.com/books/1441227765m/355697.jpg,https://images.gr-assets.com/books/1441227765s/355697.jpg,357.0,"['Fantasy', 'Fiction', 'Mystery']"
39906,357,3,355697,355697,2662852,372,449213943,9780449213940.0,"Erich Maria Remarque, A.W. Wheen",1929.0,Im Westen nichts Neues,All Quiet on the Western Front,en-US,3.92,249113,265789,6947,7646,17740,55908,90874,93621,https://images.gr-assets.com/books/1441227765m/355697.jpg,https://images.gr-assets.com/books/1441227765s/355697.jpg,357.0,"['Fantasy', 'Fiction', 'Mystery']"
13335,2054,4,5452,5452,1710082,70,553375938,9780553375930.0,Ann Brashares,2005.0,Girls in Pants: The Third Summer of the Sisterhood,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",eng,3.82,56485,63863,1581,537,3527,19531,23839,16429,https://images.gr-assets.com/books/1320473346m/5452.jpg,https://images.gr-assets.com/books/1320473346s/5452.jpg,2054.0,"['Classic', 'Fiction', 'Mystery']"
48744,3,5,41865,41865,3212258,226,316015849,9780316015840.0,Stephenie Meyer,2005.0,Twilight,"Twilight (Twilight, #1)",en-US,3.57,3866839,3916824,95009,456191,436802,793319,875073,1355439,https://images.gr-assets.com/books/1361039443m/41865.jpg,https://images.gr-assets.com/books/1361039443s/41865.jpg,3.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
15948,30,3,8442457,19288043,13306276,196,297859382,9780297859380.0,Gillian Flynn,2012.0,Gone Girl,Gone Girl,eng,4.03,512475,1626519,121614,38874,80807,280331,616031,610476,https://images.gr-assets.com/books/1339602131m/8442457.jpg,https://images.gr-assets.com/books/1339602131s/8442457.jpg,30.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
26690,93,3,2998,2998,3186437,1350,517189607,9780517189600.0,Frances Hodgson Burnett,1911.0,The Secret Garden,The Secret Garden,eng,4.12,639357,692249,13054,8005,25207,129646,243821,285570,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://images.gr-assets.com/books/1327873635s/2998.jpg,93.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
42624,33,3,930,929,1558965,220,739326228,9780739326220.0,Arthur Golden,1997.0,Memoirs of a Geisha,Memoirs of a Geisha,eng,4.08,1300209,1418172,25605,23500,59033,258700,517157,559782,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,33.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
10220,50,5,30119,30119,30518,45,60513039,9780060513030.0,Shel Silverstein,1974.0,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Where the Sidewalk Ends,eng,4.29,1016888,1023781,9234,16590,30792,139024,293222,544153,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://images.gr-assets.com/books/1168052448s/30119.jpg,50.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
27937,6969,4,9858714,9858714,14749921,9,,,Lori Brighton,2010.0,The Mind Readers,"The Mind Readers (Mind Readers, #1)",eng,3.76,9825,16567,1302,503,1392,4426,5577,4669,https://images.gr-assets.com/books/1291820285m/9858714.jpg,https://images.gr-assets.com/books/1291820285s/9858714.jpg,6969.0,"['Classic', 'Fiction', 'History', 'Romance']"
14012,11,4,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
19923,24,5,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
17161,4687,4,519048,519048,2210660,54,689859376,9780689859370.0,"Holly Black, Tony DiTerlizzi",2000.0,The Seeing Stone,"The Seeing Stone (The Spiderwick Chronicles, #2)",eng,3.87,29213,30364,1070,270,1555,8870,10716,8953,https://images.gr-assets.com/books/1358701671m/519048.jpg,https://images.gr-assets.com/books/1358701671s/519048.jpg,4687.0,"['Classic', 'Fiction', 'Romance']"
38997,3061,5,26435,26435,2976220,81,6280935,9780006280930.0,C.S. Lewis,1940.0,The Problem of Pain,The Problem of Pain,eng,4.12,29179,31440,1207,493,1065,5529,11394,12959,https://images.gr-assets.com/books/1328546308m/26435.jpg,https://images.gr-assets.com/books/1328546308s/26435.jpg,3061.0,['History']
51721,117,5,18131,18131,948387,165,440498058,9780440498060.0,Madeleine L'Engle,1962.0,A Wrinkle in Time,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",en-US,4.04,615907,650094,19413,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,117.0,"['Classic', 'Fantasy', 'Fiction']"
15490,24,4,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
42894,2,4,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
7257,249,4,4588,4588,1940137,104,618711651,9780618711660.0,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402,https://images.gr-assets.com/books/1327879967m/4588.jpg,https://images.gr-assets.com/books/1327879967s/4588.jpg,249.0,"['Classic', 'Fiction', 'Romance']"
8974,2095,4,105549,105549,2736871,18,7158505,9780007158510.0,Dr. Seuss,1961.0,The Sneetches and Other Stories,The Sneetches and Other Stories,en-US,4.31,52954,55199,809,634,1516,8024,14925,30100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2095.0,['History']
43734,668,4,18693763,18693763,26542311,62,159420571X,9781594205710.0,Celeste Ng,2014.0,Everything I Never Told You,Everything I Never Told You,eng,3.78,108703,134550,15177,2352,8110,36543,57858,29687,https://images.gr-assets.com/books/1386795198m/18693763.jpg,https://images.gr-assets.com/books/1386795198s/18693763.jpg,668.0,"['Classic', 'Fiction', 'History', 'Romance', 'War']"
5897,3858,4,884288,884288,22431183,69,61056901,9780061056900.0,Terry Pratchett,1994.0,Interesting Times,"Interesting Times (Discworld, #17; Rincewind #5)",en-US,4.17,26733,31905,667,126,661,5613,12693,12812,https://images.gr-assets.com/books/1430881376m/884288.jpg,https://images.gr-assets.com/books/1430881376s/884288.jpg,3858.0,"['Bio-memoir', 'Fiction']"
22235,2978,4,13578175,13578175,19161502,20,1616960922,9781616960930.0,Brandon Sanderson,2012.0,The Emperor's Soul,The Emperor's Soul,eng,4.33,33634,39282,2989,84,477,4536,15386,18799,https://images.gr-assets.com/books/1343059311m/13578175.jpg,https://images.gr-assets.com/books/1343059311s/13578175.jpg,2978.0,"['Classic', 'Fiction', 'Mystery']"
36325,355,4,3236307,3236307,3270810,87,015206396X,9780152063960.0,Kristin Cashore,2008.0,Graceling,"Graceling (Graceling Realm, #1)",en-CA,4.1,281185,296630,19081,6773,13946,48894,99939,127078,https://images.gr-assets.com/books/1331548394m/3236307.jpg,https://images.gr-assets.com/books/1331548394s/3236307.jpg,355.0,"['Classic', 'Fantasy', 'Fiction', 'Romance']"
35624,106,5,9418327,9418327,14302659,48,,,Tina Fey,2011.0,Bossypants,Bossypants,eng,3.94,506250,609260,35142,14842,31761,129390,230080,203187,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg,106.0,"['Classic', 'Fantasy', 'Fiction']"
53397,10,5,1885,1885,3060926,3455,679783261,9780679783270.0,Jane Austen,1813.0,Pride and Prejudice,Pride and Prejudice,eng,4.24,2035490,2191465,49152,54700,86485,284852,609755,1155673,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg,10.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery']"
39746,6420,5,31157,31157,835713,25,842361936,9780842361930.0,"Tim LaHaye, Jerry B. Jenkins",2003.0,The Rising : Antichrist is Born : Before They Were Left Behind,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",eng,4.18,13412,13831,187,403,600,2168,3563,7097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6420.0,"['Fantasy', 'Fiction', 'Mystery', 'Romance']"
41578,6628,4,65091,65091,1953064,29,1582349231,9781582349240.0,E.D. Baker,2002.0,"The Frog Princess (The Tales of the Frog Princess, #1)","The Frog Princess (Tales of the Frog Princess, #1)",eng,3.81,22176,22774,1131,585,1759,6186,7108,7136,https://images.gr-assets.com/books/1397766099m/65091.jpg,https://images.gr-assets.com/books/1397766099s/65091.jpg,6628.0,"['Fantasy', 'Fiction', 'Mystery']"
26861,5159,5,8968,8968,11863,66,316000973,9780316000970.0,Darren Shan,2002.0,"The Vampire Prince (Cirque Du Freak, #6)","The Vampire Prince (Cirque Du Freak, #6)",,4.23,20877,22989,546,140,695,3785,7526,10843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5159.0,"['Fantasy', 'Fiction', 'Mystery', 'Romance']"
25586,304,5,227711,227711,1191096,52,60987561,9780060987560.0,Wally Lamb,1998.0,I Know This Much Is True ,I Know This Much Is True,eng,4.17,246917,257608,7775,4430,9972,39899,86909,116398,https://images.gr-assets.com/books/1373532198m/227711.jpg,https://images.gr-assets.com/books/1373532198s/227711.jpg,304.0,"['Classic', 'Fiction', 'Romance']"
14544,1032,5,44652,44652,2129546,51,1590385810,9781590385810.0,Brandon Mull,2006.0,Fablehaven,"Fablehaven (Fablehaven, #1)",eng,4.08,99390,104185,8486,2189,5069,19001,34070,43856,https://images.gr-assets.com/books/1460309528m/44652.jpg,https://images.gr-assets.com/books/1460309528s/44652.jpg,1032.0,['History']
34239,29,4,18135,18135,3349450,1937,743477111,9780743477120.0,"William Shakespeare, Robert           Jackson",1595.0,An Excellent conceited Tragedie of Romeo and Juliet,Romeo and Juliet,eng,3.73,1628519,1672889,14778,57980,153179,452673,519822,489235,https://images.gr-assets.com/books/1327872146m/18135.jpg,https://images.gr-assets.com/books/1327872146s/18135.jpg,29.0,['History']
23109,1305,4,297249,297249,945340,56,807508527,9780807508530.0,"Gertrude Chandler Warner, L. Kate Deal",1942.0,The Boxcar Children,"The Boxcar Children (The Boxcar Children, #1)",en-US,4.09,92916,95943,2391,2080,4487,18904,27979,42493,https://images.gr-assets.com/books/1173489650m/297249.jpg,https://images.gr-assets.com/books/1173489650s/297249.jpg,1305.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'War']"
9744,2052,3,1540,1540,5672,331,015602764X,9780156027650.0,"Sophocles, Dudley Fitts, Elena Bono, Robert Fitzgerald",-401.0,,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1–3)",en-US,3.96,42175,50789,1122,701,2795,11945,17804,17544,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2052.0,"['Classic', 'Fiction', 'Mystery']"
32445,4069,5,161887,161887,2079577,26,152052216,9780152052220.0,Edith Pattou,2003.0,East,East,en-US,4.14,30596,32563,1966,435,1332,5793,10588,14415,https://images.gr-assets.com/books/1277997811m/161887.jpg,https://images.gr-assets.com/books/1277997811s/161887.jpg,4069.0,"['Classic', 'Fiction', 'History', 'War']"
2505,903,4,667,667,287946,460,452281253,9780452281260.0,Ayn Rand,1938.0,Anthem,Anthem,eng,3.62,95620,106766,7096,6095,10982,27984,34074,27631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,903.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
37708,4986,3,2029176,2029176,3131078,51,316018708,9780316018710.0,"James Patterson, Howard Roughan",2008.0,Sail,Sail,eng,3.8,20932,22384,1805,487,1470,6164,8220,6043,https://images.gr-assets.com/books/1344264435m/2029176.jpg,https://images.gr-assets.com/books/1344264435s/2029176.jpg,4986.0,"['Classic', 'Fantasy', 'Fiction', 'History']"
27255,30,4,8442457,19288043,13306276,196,297859382,9780297859380.0,Gillian Flynn,2012.0,Gone Girl,Gone Girl,eng,4.03,512475,1626519,121614,38874,80807,280331,616031,610476,https://images.gr-assets.com/books/1339602131m/8442457.jpg,https://images.gr-assets.com/books/1339602131s/8442457.jpg,30.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
22384,456,5,12220,12220,142449,109,822210894,9780822210890.0,Tennessee Williams,1947.0,A Streetcar Named Desire,A Streetcar Named Desire,eng,3.97,194493,206983,2841,3436,11347,45238,74929,72033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,456.0,"['Fiction', 'Mystery', 'Romance']"
33740,11,2,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
9246,357,3,355697,355697,2662852,372,449213943,9780449213940.0,"Erich Maria Remarque, A.W. Wheen",1929.0,Im Westen nichts Neues,All Quiet on the Western Front,en-US,3.92,249113,265789,6947,7646,17740,55908,90874,93621,https://images.gr-assets.com/books/1441227765m/355697.jpg,https://images.gr-assets.com/books/1441227765s/355697.jpg,357.0,"['Fantasy', 'Fiction', 'Mystery']"
32624,1591,5,13667,13667,1322014,110,141650964X,9781416509650.0,Ursula K. Le Guin,1972.0,The Farthest Shore,"The Farthest Shore (Earthsea Cycle, #3)",,4.11,65626,70761,1175,765,2518,13315,25482,28681,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1591.0,"['Classic', 'Fiction', 'History', 'War']"
25490,105,5,18710190,18710190,15524549,153,7524277,9780007524270.0,Veronica Roth,2013.0,Allegiant,"Allegiant (Divergent, #3)",eng,3.63,463257,663226,62536,31626,78366,176061,192785,184388,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg,105.0,"['Classic', 'Fantasy', 'Fiction']"
10792,1823,5,160629,160629,1544060,109,7174160,9780007174160.0,"Michael Bond, Peggy Fortnum",1958.0,A Bear Called Paddington,"A Bear Called Paddington (Paddington, #1)",eng,4.21,62590,64024,783,589,1894,11370,19715,30456,https://images.gr-assets.com/books/1393784912m/160629.jpg,https://images.gr-assets.com/books/1393784912s/160629.jpg,1823.0,"['Fiction', 'History']"
20010,3636,3,2479827,2479827,2487028,22,375846158,9780375846150.0,Christopher Paolini,2008.0,"Eragon, Eldest & Brisingr (Inheritance, #1-3)","Eragon, Eldest & Brisingr (Inheritance, #1-3)",eng,4.2,25623,27681,550,628,1220,4138,7801,13894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3636.0,"['Children-s-lit', 'Fantasy', 'Fiction']"
27794,50,5,30119,30119,30518,45,60513039,9780060513030.0,Shel Silverstein,1974.0,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Where the Sidewalk Ends,eng,4.29,1016888,1023781,9234,16590,30792,139024,293222,544153,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://images.gr-assets.com/books/1168052448s/30119.jpg,50.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
8673,6514,3,196951,196951,190519,16,750026049,9780750026050.0,Jan Brett,1997.0,The Hat,The Hat,eng,4.25,17033,17336,272,166,517,2829,5072,8752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6514.0,"['Classic', 'Fiction']"
11018,291,4,3591262,3591262,3633533,74,375414495,9780375414500.0,Abraham Verghese,2009.0,Cutting for Stone,Cutting for Stone,eng,4.28,258319,281079,23146,4586,9249,32671,91293,143280,https://images.gr-assets.com/books/1327931601m/3591262.jpg,https://images.gr-assets.com/books/1327931601s/3591262.jpg,291.0,"['Classic', 'Fantasy', 'Romance']"
39271,1295,4,17029526,17029526,23346114,42,1301627445,9781301627450.0,Abbi Glines,2013.0,"Never Too Far (Too Far, #2)","Never Too Far (Rosemary Beach, #2; Too Far, #2)",eng,4.21,97616,103058,5912,1356,3842,15546,33228,49086,https://images.gr-assets.com/books/1356822956m/17029526.jpg,https://images.gr-assets.com/books/1356822956s/17029526.jpg,1295.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'Romance']"
26941,3757,4,9835731,9835731,7184205,129,374173958,9780374173950.0,"Lars Kepler, Ann Long",2009.0,Hypnotisören,"The Hypnotist (Joona Linna, #1)",eng,3.63,23690,30432,2942,1083,2985,8649,11008,6707,https://images.gr-assets.com/books/1482166605m/9835731.jpg,https://images.gr-assets.com/books/1482166605s/9835731.jpg,3757.0,"['Classic', 'Fiction', 'Mystery']"
4585,13,3,5470,5470,153313,995,451524934,9780451524940.0,"George Orwell, Erich Fromm, Celâl Üster",1949.0,Nineteen Eighty-Four,1984,eng,4.14,1956832,2053394,45518,41845,86425,324874,692021,908229,https://images.gr-assets.com/books/1348990566m/5470.jpg,https://images.gr-assets.com/books/1348990566s/5470.jpg,13.0,"['Classic', 'Fantasy', 'Fiction']"
23694,11,5,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
4712,3462,3,8785374,8785374,13659124,54,038561926X,9780385619260.0,Terry Pratchett,2011.0,Snuff,"Snuff (Discworld, #39; City Watch #8)",en-GB,4.15,30570,36650,2356,219,1083,6296,14518,14534,https://images.gr-assets.com/books/1302694636m/8785374.jpg,https://images.gr-assets.com/books/1302694636s/8785374.jpg,3462.0,"['Fiction', 'Mystery', 'Romance']"
47024,1381,5,27003,27003,3436605,4,142001805,9780142001810.0,Jasper Fforde,2001.0,The Eyre Affair,"The Eyre Affair (Thursday Next, #1)",en-US,3.92,85683,94631,8521,2396,5923,20322,34636,31354,https://images.gr-assets.com/books/1445540555m/27003.jpg,https://images.gr-assets.com/books/1445540555s/27003.jpg,1381.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'War']"
13346,771,3,9938498,9938498,14831761,57,307408841,9780307408850.0,Erik Larson,2011.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",eng,3.81,110481,122989,12570,1951,7701,32350,50986,30001,https://images.gr-assets.com/books/1327864303m/9938498.jpg,https://images.gr-assets.com/books/1327864303s/9938498.jpg,771.0,['History']
32398,343,4,24192,24192,1022176,120,385339690,9780385339700.0,John Grisham,1996.0,The Runaway Jury,The Runaway Jury,eng,3.96,222712,226861,1700,1613,8950,56426,90284,69588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,343.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'Mystery']"
4939,7039,5,19312,19312,2056484,92,1930900244,9781930900240.0,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",1973.0,Bröderna Lejonhjärta,The Brothers Lionheart,eng,4.35,16325,20233,613,211,518,2379,5898,11227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7039.0,"['Fiction', 'Mystery', 'Romance']"
